Unnamed: 0,outageStartTime,crewCurrentStatus,currentEtor,cause,estCustAffected,lastUpdateTime,hazardFlag,latitude,longitude,regionName,estimated_end_time,first_spotted_time,autoEtor,outageDevices,crewEta,crewEta.1
1118736,1602800626,PG&E assessment crew is en route to the outage.,,Unknown - PG&E will be assessing the cause.,1,1602804360,0,38.24004,-122.5945,Petaluma,2020-10-15 16:56:23-07:00,2020-10-15 15:39:05-07:00,,,,
1118737,1602800708,PG&E repair crew is on-site working to restore power.,1602840600,Our preliminary determination is that your outage was caused by an equipment issue.,4,1602823910,0,37.1623,-122.13493,Boulder Creek,2020-10-16 02:52:32-07:00,2020-10-15 15:39:05-07:00,1602818100,,1602829980,1602829980
1118738,1602800757,PG&E has assigned a crew to assess the outage.,,Unknown - PG&E will be assessing the cause.,1,1602804412,1,40.49278,-122.31046,Redding,2020-10-15 17:06:26-07:00,2020-10-15 15:39:05-07:00,,,,
1118740,1602800836,PG&E has assigned a crew to assess the outage.,1602813600,Unknown - PG&E will be assessing the cause.,1,1602801516,0,38.51991,-121.92426,Winters,2020-10-15 17:06:26-07:00,2020-10-15 15:39:05-07:00,1602813600,,,
1118741,1602800872,PG&E is assessing the cause at the outage location.,,PG&E is investigating the cause of your outage.,1,1602805095,1,37.30366,-121.88069,San Jose,2020-10-15 17:06:26-07:00,2020-10-15 15:39:05-07:00,,,,
1118743,1602801013,PG&E is assessing the cause at the outage location.,,PG&E is investigating the cause of your outage.,1,1602804421,0,37.92104,-122.50291,Corte Madera,2020-10-15 16:56:23-07:00,2020-10-15 15:39:05-07:00,,,,
1118744,1602801192,PG&E is assessing the cause at the outage location.,1602810900,PG&E is investigating the cause of your outage.,1,1602802664,1,37.7003,-122.17842,San Leandro,2020-10-15 16:32:10-07:00,2020-10-15 15:39:05-07:00,1602810900,,,
1118745,1602801285,PG&E assessment crew is en route to the outage.,1602807300,Unknown - PG&E will be assessing the cause.,1,1602801474,0,37.40308,-120.70933,Livingston,2020-10-15 17:06:26-07:00,2020-10-15 15:39:05-07:00,1602807300,,,
1118746,1602801304,PG&E has assigned a crew to assess the outage.,1602807300,Unknown - PG&E will be assessing the cause.,1,1602801519,0,37.75229,-122.41921,San Francisco,2020-10-15 16:56:23-07:00,2020-10-15 15:39:05-07:00,1602807300,,,
1118747,1602801333,PG&E assessment crew is en route to the outage.,,Unknown - PG&E will be assessing the cause.,1,1602802091,1,39.74104,-121.87024,Chico,2020-10-15 16:06:19-07:00,2020-10-15 15:39:05-07:00,,,1602804480,1602804480
1118748,1602801412,PG&E is assessing the cause at the outage location.,1602813600,PG&E is investigating the cause of your outage.,1,1602804194,1,38.54447,-121.74617,Davis,2020-10-15 16:40:27-07:00,2020-10-15 15:46:27-07:00,1602813600,,,
1118749,1602801570,PG&E has assigned a crew to assess the outage.,1602810000,Unknown - PG&E will be assessing the cause.,6,1602803317,0,37.54545,-122.28518,San Mateo,2020-10-15 17:06:26-07:00,2020-10-15 15:46:27-07:00,1602810000,,,
1118750,1602801540,PG&E assessment crew is en route to the outage.,1602819000,Unknown - PG&E will be assessing the cause.,1,1602812141,0,40.70098,-124.10866,Eureka,2020-10-15 19:05:20-07:00,2020-10-15 15:46:27-07:00,1602813600,,1602810180,1602810180
1118751,1602801692,PG&E is assessing the cause at the outage location.,,PG&E is investigating the cause of your outage.,1,1602803682,0,39.58471,-122.14547,Orland,2020-10-15 16:32:10-07:00,2020-10-15 15:56:19-07:00,,,,
1118752,1602801697,PG&E is assessing the cause at the outage location.,1602820800,PG&E is investigating the cause of your outage.,1,1602811955,1,37.75608,-122.16652,Oakland,2020-10-15 18:53:14-07:00,2020-10-15 15:56:19-07:00,1602810900,,,
1118753,1602801971,PG&E has assigned a crew to assess the outage.,1602813600,Unknown - PG&E will be assessing the cause.,1,1602804542,1,37.31145,-122.04624,Cupertino,2020-10-15 17:06:26-07:00,2020-10-15 15:56:19-07:00,1602813600,,,
1118754,1602802008,PG&E is assessing the cause at the outage location.,1602812700,PG&E is investigating the cause of your outage.,1,1602803682,1,38.68425,-120.97976,Cameron Park,2020-10-15 17:06:26-07:00,2020-10-15 15:56:19-07:00,1602812700,,,
1118755,1602802039,PG&E has assigned a crew to assess the outage.,1602815400,Unknown - PG&E will be assessing the cause.,1,1602802237,0,36.89087,-121.71765,Watsonville,2020-10-15 16:06:19-07:00,2020-10-15 15:56:19-07:00,1602815400,,,
1118757,1602802146,PG&E has assigned a crew to assess the outage.,1602810900,PG&E is investigating the cause of your outage.,1,1602804330,1,37.79525,-122.19633,Oakland,2020-10-15 17:06:26-07:00,2020-10-15 15:56:19-07:00,1602810900,,,
1118758,1602802157,PG&E is assessing the cause at the outage location.,1602813600,PG&E is investigating the cause of your outage.,1,1602804223,0,35.3925,-119.01154,Bakersfield,2020-10-15 16:48:36-07:00,2020-10-15 15:56:19-07:00,1602813600,,,
1118764,1602802228,PG&E has assigned a crew to assess the outage.,,Unknown - PG&E will be assessing the cause.,1,1602802230,0,39.51181,-122.20793,Willows,2020-10-15 16:06:19-07:00,2020-10-15 15:56:19-07:00,,,,
1118765,1602802279,PG&E is assessing the cause at the outage location.,1602812700,PG&E is investigating the cause of your outage.,1,1602805275,0,37.79803,-122.42891,San Francisco,2020-10-15 17:06:26-07:00,2020-10-15 16:22:10-07:00,1602812700,,,
1118766,1602802565,PG&E is assessing the cause at the outage location.,,PG&E is investigating the cause of your outage.,1,1602809627,0,39.91502,-122.18822,Corning,2020-10-15 18:17:11-07:00,2020-10-15 16:22:10-07:00,,,,
1118767,1602802698,PG&E is assessing the cause at the outage location.,1602817200,PG&E is investigating the cause of your outage.,2,1602809333,0,36.8797,-121.35908,Hollister,2020-10-15 18:17:11-07:00,2020-10-15 16:22:10-07:00,1602817200,,1602806880,1602806880
1118768,1602802705,PG&E is assessing the cause at the outage location.,1602820800,PG&E is investigating the cause of your outage.,1,1602815971,0,37.38492,-122.01752,Sunnyvale,2020-10-15 19:56:51-07:00,2020-10-15 16:22:10-07:00,1602812700,,,
1118769,1602802775,PG&E is assessing the cause at the outage location.,1602829800,PG&E is investigating the cause of your outage.,1,1602826476,1,37.44981,-122.23187,Redwood City,2020-10-15 22:48:34-07:00,2020-10-15 16:22:10-07:00,1602814500,,,
1118770,1602802955,PG&E assessment crew is en route to the outage.,1602812700,Unknown - PG&E will be assessing the cause.,1,1602805585,1,37.64219,-122.43473,South San Francisco,2020-10-15 17:06:26-07:00,2020-10-15 16:22:10-07:00,1602812700,,,
1118771,1602802920,PG&E is assessing the cause at the outage location.,1602821700,PG&E is investigating the cause of your outage.,77,1602812317,7,37.81308,-122.24481,Oakland,2020-10-15 19:05:20-07:00,2020-10-15 16:22:10-07:00,1602812700,,,
1118772,1602803007,PG&E has assigned a crew to assess the outage.,1602812700,Unknown - PG&E will be assessing the cause.,1,1602803312,0,37.76354,-122.46638,San Francisco,2020-10-15 17:06:26-07:00,2020-10-15 16:22:10-07:00,1602812700,,,
1118773,1602803094,PG&E is assessing the cause at the outage location.,1602812700,PG&E is investigating the cause of your outage.,1,1602804642,1,36.77641,-119.74483,Fresno,2020-10-15 16:56:23-07:00,2020-10-15 16:22:10-07:00,1602812700,,,
1118774,1602803075,PG&E repair crew is on-site working to restore power.,1602825060,We are clearing vegetation to address potential safety risks in your area.,129,1602814355,0,37.31456,-121.95416,San Jose,2020-10-15 19:36:37-07:00,2020-10-15 16:22:10-07:00,,"[{'latitude': '37.30962', 'longitude': '-121.95169'}, {'latitude': '37.31134', 'longitude': '-121.95073'}, {'latitude': '37.31431', 'longitude': '-121.95421'}, {'latitude': '37.31359', 'longitude': '-121.9542'}, {'latitude': '37.31235', 'longitude': '-121.95418'}, {'latitude': '37.31204', 'longitude': '-121.95417'}]",,
1118775,1602803154,PG&E is assessing the cause at the outage location.,,PG&E is investigating the cause of your outage.,1,1602805810,1,39.5096,-121.56252,Oroville,2020-10-15 17:06:26-07:00,2020-10-15 16:22:10-07:00,,,,
1118776,1602803190,PG&E has assigned a crew to assess the outage.,1602815400,Unknown - PG&E will be assessing the cause.,1,1602804722,0,37.96539,-120.23689,Tuolumne City,2020-10-15 16:56:23-07:00,2020-10-15 16:22:10-07:00,1602815400,,,
1118777,1602803223,PG&E assessment crew is en route to the outage.,1602812700,Unknown - PG&E will be assessing the cause.,1,1602804924,1,37.76468,-122.44167,San Francisco,2020-10-15 17:06:26-07:00,2020-10-15 16:22:10-07:00,1602812700,,,
1118778,1602803259,PG&E assessment crew is en route to the outage.,1602822600,Unknown - PG&E will be assessing the cause.,1,1602812442,1,37.95065,-122.33971,Richmond,2020-10-15 19:05:20-07:00,2020-10-15 16:22:10-07:00,1602813600,,,
1118779,1602803317,PG&E assessment crew is en route to the outage.,,Unknown - PG&E will be assessing the cause.,1,1602804603,1,38.52725,-121.97307,Winters,2020-10-15 17:06:26-07:00,2020-10-15 16:22:10-07:00,,,,
1118780,1602803348,PG&E is assessing the cause at the outage location.,1602809100,PG&E is investigating the cause of your outage.,1,1602804452,0,37.52268,-121.95511,Fremont,2020-10-15 17:06:26-07:00,2020-10-15 16:22:10-07:00,1602809100,,,
1118781,1602803435,PG&E is assessing the cause at the outage location.,1602812700,PG&E is investigating the cause of your outage.,1,1602809964,0,36.74104,-119.80076,Fresno,2020-10-15 18:17:11-07:00,2020-10-15 16:22:10-07:00,1602812700,,,
1118782,1602803524,PG&E has assigned a crew to assess the outage.,1602814500,Unknown - PG&E will be assessing the cause.,1,1602803723,0,37.47154,-121.91872,Fremont,2020-10-15 17:06:26-07:00,2020-10-15 16:22:10-07:00,1602814500,,,
1118783,1602803533,PG&E is assessing the cause at the outage location.,,PG&E is investigating the cause of your outage.,1,1602805744,1,37.99926,-122.57435,San Anselmo,2020-10-15 17:06:26-07:00,2020-10-15 16:22:10-07:00,,,,
1118784,1602803592,PG&E is assessing the cause at the outage location.,1602822600,PG&E is investigating the cause of your outage.,1,1602812760,1,37.81524,-122.24196,Oakland,2020-10-15 19:05:20-07:00,2020-10-15 16:22:10-07:00,1602812700,,,
1118785,1602803592,PG&E has assigned a crew to assess the outage.,1602815400,Unknown - PG&E will be assessing the cause.,1,1602803824,0,37.69099,-121.79252,Livermore,2020-10-15 17:06:26-07:00,2020-10-15 16:22:10-07:00,1602815400,,,
1118786,1602803697,PG&E is assessing the cause at the outage location.,1602812700,PG&E is investigating the cause of your outage.,1,1602807826,0,37.69461,-122.49353,Daly City,2020-10-15 18:17:11-07:00,2020-10-15 16:22:10-07:00,1602812700,,,
1118787,1602803700,PG&E repair crew is on-site working to restore power.,1602853200,Our preliminary determination is that your outage was caused by an equipment issue.,19,1602843444,0,37.98301,-121.82906,Antioch,2020-10-16 03:35:08-07:00,2020-10-15 16:22:10-07:00,1602814500,"[{'latitude': '37.98383', 'longitude': '-121.82888'}, {'latitude': '37.98388', 'longitude': '-121.82807'}, {'latitude': '37.98983', 'longitude': '-121.82311'}, {'latitude': '37.99023', 'longitude': '-121.82509'}, {'latitude': '37.98622', 'longitude': '-121.82989'}, {'latitude': '37.98444', 'longitude': '-121.82917'}]",1602807840,1602807840
1118788,1602803810,PG&E assessment crew is en route to the outage.,1602814500,Unknown - PG&E will be assessing the cause.,1,1602805617,1,37.54821,-121.95146,Fremont,2020-10-15 18:17:11-07:00,2020-10-15 16:30:27-07:00,1602814500,,,
1118789,1602803820,PG&E assessment crew is en route to the outage.,,Unknown - PG&E will be assessing the cause.,1,1602805154,0,39.94471,-122.20511,Corning,2020-10-15 18:17:11-07:00,2020-10-15 16:30:27-07:00,,,,
1118790,1602803863,PG&E assessment crew is en route to the outage.,1602817200,Unknown - PG&E will be assessing the cause.,1,1602804122,1,36.90347,-121.72379,Watsonville,2020-10-15 17:06:26-07:00,2020-10-15 16:30:27-07:00,1602817200,,1602806880,1602806880
1118791,1602803953,PG&E is assessing the cause at the outage location.,,PG&E is investigating the cause of your outage.,1,1602805036,0,40.17775,-122.24352,Red Bluff,2020-10-15 17:06:26-07:00,2020-10-15 16:30:27-07:00,,,1602805440,1602805440
1118792,1602803984,PG&E is assessing the cause at the outage location.,1602820800,PG&E is investigating the cause of your outage.,1,1602813308,0,37.59212,-122.49426,Pacifica,2020-10-15 19:36:37-07:00,2020-10-15 16:30:27-07:00,1602813600,,,
1118793,1602804014,PG&E is assessing the cause at the outage location.,1602813600,PG&E is investigating the cause of your outage.,1,1602805820,1,38.96844,-121.08223,Auburn,2020-10-15 17:06:26-07:00,2020-10-15 16:30:27-07:00,1602813600,,,
1118794,1602804114,PG&E has assigned a crew to assess the outage.,1602822600,Unknown - PG&E will be assessing the cause.,1,1602818672,0,37.78079,-122.23692,Oakland,2020-10-15 20:58:25-07:00,2020-10-15 16:30:27-07:00,1602812700,,,
1118795,1602804337,PG&E is assessing the cause at the outage location.,1602816300,PG&E is investigating the cause of your outage.,1,1602805582,0,38.03499,-121.2814,Stockton,2020-10-15 17:06:26-07:00,2020-10-15 16:30:27-07:00,1602816300,,1602805800,1602805800
1118796,1602804537,PG&E is assessing the cause at the outage location.,1602818100,PG&E is investigating the cause of your outage.,1,1602809874,0,36.89087,-121.71765,Watsonville,2020-10-15 18:17:11-07:00,2020-10-15 16:38:36-07:00,1602818100,,1602810240,1602810240
1118797,1602804846,PG&E repair crew is on-site working to restore power.,1602827820,Our preliminary determination is that your outage was caused by an emergency issue.,2,1602822679,2,37.97792,-120.31783,Phoenix Lake,2020-10-15 22:40:50-07:00,2020-10-15 16:46:23-07:00,1602817200,,1602803700,1602823500
1118798,1602804959,PG&E assessment crew is en route to the outage.,1602817200,Unknown - PG&E will be assessing the cause.,1,1602805037,0,35.19309,-119.00588,Bakersfield,2020-10-15 17:06:26-07:00,2020-10-15 16:46:23-07:00,1602817200,,,
1118799,1602805034,PG&E assessment crew is en route to the outage.,,Unknown - PG&E will be assessing the cause.,1,1602805303,0,38.11209,-122.23372,Vallejo,2020-10-15 17:06:26-07:00,2020-10-15 16:46:23-07:00,,,,
1118800,1602804900,PG&E repair crew is on-site working to restore power.,1602822300,Our preliminary determination is that your outage was caused by an equipment issue.,4,1602814107,0,40.4831,-122.3225,Redding,2020-10-15 20:33:50-07:00,2020-10-15 16:46:23-07:00,,"[{'latitude': '40.47659', 'longitude': '-122.30487'}, {'latitude': '40.47695', 'longitude': '-122.30462'}, {'latitude': '40.47879', 'longitude': '-122.30537'}]",,
1118801,1602805590,PG&E has assigned a crew to assess the outage.,1602816300,Unknown - PG&E will be assessing the cause.,2,1602805738,0,36.75724,-119.89357,Fresno,2020-10-15 17:06:26-07:00,2020-10-15 16:56:26-07:00,1602816300,,,
1118802,1602805695,PG&E repair crew is on-site working to restore power.,1602849600,Our preliminary determination is that your outage was caused by an equipment issue.,9,1602841421,0,37.5953,-122.02264,Union City,2020-10-16 04:06:20-07:00,2020-10-15 16:56:26-07:00,1602816300,,,
1118803,1602805680,PG&E has assigned a crew to assess the outage.,1602815400,Unknown - PG&E will be assessing the cause.,98,1602805866,0,36.74429,-119.79841,Fresno,2020-10-15 17:06:26-07:00,2020-10-15 16:56:26-07:00,1602815400,"[{'latitude': '36.74451', 'longitude': '-119.79841'}, {'latitude': '36.74696', 'longitude': '-119.79829'}, {'latitude': '36.74859', 'longitude': '-119.79828'}, {'latitude': '36.74783', 'longitude': '-119.79837'}, {'latitude': '36.74649', 'longitude': '-119.79842'}]",,
1118804,1602805980,PG&E repair crew is on-site working to restore power.,1602846960,Our preliminary determination is that your outage was caused by an equipment issue.,6,1602821997,0,36.99186,-121.94654,Soquel,2020-10-15 21:37:06-07:00,2020-10-15 18:07:11-07:00,1602819000,"[{'latitude': '36.99033', 'longitude': '-121.94856'}, {'latitude': '36.99206', 'longitude': '-121.94587'}, {'latitude': '36.99262', 'longitude': '-121.94527'}, {'latitude': '36.99287', 'longitude': '-121.94842'}]",1602829020,1602829020
1118806,1602806091,PG&E assessment crew is en route to the outage.,1602816300,Unknown - PG&E will be assessing the cause.,1,1602808118,1,37.84475,-122.21196,Oakland,2020-10-15 18:17:11-07:00,2020-10-15 18:07:11-07:00,1602816300,,,
1118807,1602806486,PG&E is assessing the cause at the outage location.,1602831660,PG&E is investigating the cause of your outage.,1,1602829901,0,37.51484,-121.96997,Fremont,2020-10-16 00:06:21-07:00,2020-10-15 18:07:11-07:00,1602812700,,,
1118808,1602806460,PG&E is assessing the cause at the outage location.,1602819000,PG&E is investigating the cause of your outage.,20,1602814388,0,38.76656,-121.43279,Roseville,2020-10-15 19:36:37-07:00,2020-10-15 18:07:11-07:00,1602819000,"[{'latitude': '38.75318', 'longitude': '-121.42996'}, {'latitude': '38.75875', 'longitude': '-121.42449'}, {'latitude': '38.76572', 'longitude': '-121.43279'}, {'latitude': '38.76517', 'longitude': '-121.43762'}, {'latitude': '38.76378', 'longitude': '-121.43951'}, {'latitude': '38.75895', 'longitude': '-121.43976'}, {'latitude': '38.75338', 'longitude': '-121.43271'}, {'latitude': '38.75318', 'longitude': '-121.43074'}]",1602811920,1602811920
1118810,1602806676,PG&E has assigned a crew to assess the outage.,1602819000,Unknown - PG&E will be assessing the cause.,1,1602807242,0,40.7718,-124.14005,Cutten,2020-10-15 18:53:14-07:00,2020-10-15 18:07:11-07:00,1602819000,,,
1118811,1602806774,PG&E assessment crew is en route to the outage.,1602830700,Unknown - PG&E will be assessing the cause.,1,1602807855,0,37.03756,-119.50738,Prather,2020-10-15 18:53:14-07:00,2020-10-15 18:07:11-07:00,1602830700,,1602813180,1602813180
1118814,1602806820,PG&E has assigned a crew to assess the outage.,1602910800,Unknown - PG&E will be assessing the cause.,6,1602870677,0,40.23752,-123.60401,Alderpoint,2020-10-16 11:06:22-07:00,2020-10-15 18:07:11-07:00,,"[{'latitude': '40.24392', 'longitude': '-123.58542'}, {'latitude': '40.25328', 'longitude': '-123.57298'}, {'latitude': '40.25369', 'longitude': '-123.57678'}]",,
1118815,1602724260,PG&E has assigned a crew to assess the outage.,1602892800,Unknown - PG&E will be assessing the cause.,4,1602886727,0,38.77577,-122.82083,Geyserville,2020-10-16 16:40:21-07:00,2020-10-15 18:07:11-07:00,,,,
1118816,1602807300,PG&E is assessing the cause at the outage location.,,PG&E is investigating the cause of your outage.,1,1602813371,0,37.27405,-121.8173,San Jose,2020-10-15 19:36:37-07:00,2020-10-15 18:07:11-07:00,,,,
1118818,1602807432,PG&E is assessing the cause at the outage location.,1602819000,PG&E is investigating the cause of your outage.,1,1602809978,1,38.75788,-120.59187,Pollock Pines,2020-10-15 18:17:11-07:00,2020-10-15 18:07:11-07:00,1602819000,,,
1118819,1602807467,PG&E assessment crew is en route to the outage.,1602816300,Unknown - PG&E will be assessing the cause.,1,1602807602,0,39.09183,-121.55994,Olivehurst,2020-10-15 18:17:11-07:00,2020-10-15 18:07:11-07:00,1602816300,,,
1118820,1602807600,PG&E is sending a repair crew to the outage location.,1602910800,Unknown - PG&E will be assessing the cause.,103,1602869812,0,40.34082,-123.39715,Ruth,2020-10-16 11:43:18-07:00,2020-10-15 18:07:11-07:00,,"[{'latitude': '40.30493', 'longitude': '-123.3524'}, {'latitude': '40.30644', 'longitude': '-123.34806'}, {'latitude': '40.31788', 'longitude': '-123.35894'}, {'latitude': '40.33664', 'longitude': '-123.39678'}, {'latitude': '40.3251', 'longitude': '-123.39262'}, {'latitude': '40.32261', 'longitude': '-123.3888'}, {'latitude': '40.31988', 'longitude': '-123.38408'}, {'latitude': '40.31904', 'longitude': '-123.38254'}, {'latitude': '40.31788', 'longitude': '-123.38037'}, {'latitude': '40.30558', 'longitude': '-123.35416'}, {'latitude': '40.30515', 'longitude': '-123.35321'}]",,
1118823,1602807800,PG&E is assessing the cause at the outage location.,,PG&E is investigating the cause of your outage.,1,1602809547,0,39.73477,-121.85114,Chico,2020-10-15 18:17:11-07:00,2020-10-15 18:07:11-07:00,,,1602812040,1602812040
1118824,1602807834,PG&E is assessing the cause at the outage location.,1602824400,PG&E is investigating the cause of your outage.,25,1602814118,1,40.45493,-123.50643,Mad River,2020-10-15 20:06:20-07:00,2020-10-15 18:07:11-07:00,1602824400,"[{'latitude': '40.44969', 'longitude': '-123.50834'}, {'latitude': '40.45097', 'longitude': '-123.50784'}, {'latitude': '40.45468', 'longitude': '-123.50662'}, {'latitude': '40.45538', 'longitude': '-123.5109'}]",,
1118825,1602807908,PG&E assessment crew is en route to the outage.,,Unknown - PG&E will be assessing the cause.,1,1602808045,1,38.09845,-122.57873,Novato,2020-10-15 18:53:14-07:00,2020-10-15 18:07:11-07:00,,,,
1118826,1602807780,PG&E repair crew is on-site working to restore power.,1602869400,Our preliminary determination is that your outage was caused by an equipment issue.,107,1602863419,4,37.46147,-122.2773,Redwood City,2020-10-16 09:06:16-07:00,2020-10-15 18:07:11-07:00,1602817200,"[{'latitude': '37.4516', 'longitude': '-122.27042'}, {'latitude': '37.45174', 'longitude': '-122.26683'}, {'latitude': '37.45238', 'longitude': '-122.26624'}, {'latitude': '37.45426', 'longitude': '-122.26655'}, {'latitude': '37.45534', 'longitude': '-122.26712'}, {'latitude': '37.45657', 'longitude': '-122.26813'}, {'latitude': '37.45555', 'longitude': '-122.27407'}, {'latitude': '37.45313', 'longitude': '-122.27583'}]",,
1118827,1602807600,PG&E is sending a repair crew to the outage location.,1602910800,Unknown - PG&E will be assessing the cause.,144,1602867545,0,40.29975,-123.34264,Ruth,2020-10-16 11:51:44-07:00,2020-10-15 18:07:11-07:00,,"[{'latitude': '40.20419', 'longitude': '-123.2963'}, {'latitude': '40.20421', 'longitude': '-123.29417'}, {'latitude': '40.23403', 'longitude': '-123.30247'}, {'latitude': '40.26772', 'longitude': '-123.31849'}, {'latitude': '40.28119', 'longitude': '-123.32634'}, {'latitude': '40.29103', 'longitude': '-123.33217'}, {'latitude': '40.29843', 'longitude': '-123.33759'}, {'latitude': '40.29655', 'longitude': '-123.33919'}, {'latitude': '40.27617', 'longitude': '-123.34922'}, {'latitude': '40.20479', 'longitude': '-123.2976'}]",,
1118830,1602808211,PG&E assessment crew is en route to the outage.,1602849600,Unknown - PG&E will be assessing the cause.,1,1602826498,0,37.57677,-122.05365,Fremont,2020-10-15 23:06:24-07:00,2020-10-15 18:07:11-07:00,1602819000,,,
1118831,1602808020,PG&E assessment crew is en route to the outage.,1602823500,Unknown - PG&E will be assessing the cause.,575,1602813529,0,40.04775,-123.7896,Garberville,2020-10-15 20:06:20-07:00,2020-10-15 18:07:11-07:00,1602823500,"[{'latitude': '39.80732', 'longitude': '-123.79673'}, {'latitude': '39.81724', 'longitude': '-123.75274'}, {'latitude': '39.84521', 'longitude': '-123.68784'}, {'latitude': '40.03475', 'longitude': '-123.77707'}, {'latitude': '40.03626', 'longitude': '-123.77813'}, {'latitude': '40.04192', 'longitude': '-123.78368'}, {'latitude': '40.03675', 'longitude': '-123.79354'}, {'latitude': '39.98875', 'longitude': '-123.81508'}]",,
1118832,1602808385,PG&E is assessing the cause at the outage location.,1602818100,PG&E is investigating the cause of your outage.,1,1602812661,0,36.17264,-121.12356,King City,2020-10-15 19:36:37-07:00,2020-10-15 18:07:11-07:00,1602818100,,,
1118833,1602808403,PG&E is assessing the cause at the outage location.,1602821700,PG&E is investigating the cause of your outage.,1,1602813776,1,38.16218,-120.89638,Valley Springs,2020-10-15 19:36:37-07:00,2020-10-15 18:07:11-07:00,1602821700,,1602811620,1602811620
1118835,1602808447,PG&E repair crew is on-site working to restore power.,1602811800,Our preliminary determination is that your outage was caused by an equipment issue.,1,1602810071,0,35.36381,-119.15765,Rosedale,2020-10-15 18:17:11-07:00,2020-10-15 18:07:11-07:00,,,,
1118838,1602809225,PG&E is sending a repair crew to the outage location.,1602829980,PG&E is investigating the cause of your outage.,64,1602825434,0,40.64298,-124.22881,Loleta,2020-10-15 22:32:55-07:00,2020-10-15 18:07:11-07:00,1602820800,"[{'latitude': '40.62579', 'longitude': '-124.27874'}, {'latitude': '40.63199', 'longitude': '-124.25101'}, {'latitude': '40.63592', 'longitude': '-124.23694'}, {'latitude': '40.64211', 'longitude': '-124.23195'}, {'latitude': '40.65025', 'longitude': '-124.25115'}, {'latitude': '40.65983', 'longitude': '-124.27505'}, {'latitude': '40.64684', 'longitude': '-124.28435'}, {'latitude': '40.63965', 'longitude': '-124.28396'}]",,
1118839,1602809266,PG&E assessment crew is en route to the outage.,1602819900,Unknown - PG&E will be assessing the cause.,1,1602811911,0,38.00179,-121.89071,Pittsburg,2020-10-15 19:05:20-07:00,2020-10-15 18:07:11-07:00,1602819900,,1602815460,1602815460
1118840,1602809390,PG&E repair crew is on-site working to restore power.,1602831540,Our preliminary determination is that your outage was caused by an equipment issue.,2,1602826675,0,35.28909,-118.86059,Bakersfield,2020-10-15 23:06:24-07:00,2020-10-15 18:07:11-07:00,1602821700,,,
1118841,1602809496,PG&E has assigned a crew to assess the outage.,1602819900,Unknown - PG&E will be assessing the cause.,1,1602809769,0,37.04957,-120.83395,Los Banos,2020-10-15 18:17:11-07:00,2020-10-15 18:07:11-07:00,1602819900,,,
1118842,1602809777,PG&E is assessing the cause at the outage location.,1602820800,PG&E is investigating the cause of your outage.,1,1602811816,0,35.36275,-119.00966,Bakersfield,2020-10-15 18:53:14-07:00,2020-10-15 18:07:11-07:00,1602820800,,,
1118843,1602809849,PG&E assessment crew is en route to the outage.,1602821700,Unknown - PG&E will be assessing the cause.,1,1602809930,0,37.96078,-122.10414,Martinez,2020-10-15 19:05:20-07:00,2020-10-15 18:07:11-07:00,1602821700,,,
1118844,1602809966,PG&E is sending a repair crew to the outage location.,1602821700,Our preliminary determination is that your outage was caused by an equipment issue.,2,1602816082,0,39.25651,-123.22881,Redwood Valley,2020-10-15 19:56:51-07:00,2020-10-15 18:07:11-07:00,1602821700,,,
1118845,1602810067,PG&E has assigned a crew to assess the outage.,1602910800,Unknown - PG&E will be assessing the cause.,47,1602865090,0,40.23847,-123.63153,Blocksburg,2020-10-16 10:06:16-07:00,2020-10-15 18:07:11-07:00,1602829800,"[{'latitude': '40.24901', 'longitude': '-123.6339'}, {'latitude': '40.26872', 'longitude': '-123.62088'}, {'latitude': '40.31444', 'longitude': '-123.65677'}, {'latitude': '40.31624', 'longitude': '-123.65824'}, {'latitude': '40.30919', 'longitude': '-123.6581'}, {'latitude': '40.29963', 'longitude': '-123.65715'}, {'latitude': '40.28572', 'longitude': '-123.65393'}]",,
1118846,1602810243,PG&E is sending a repair crew to the outage location.,1602889200,Our preliminary determination is that your outage was caused by an equipment issue.,1,1602868001,1,39.12351,-121.6532,Yuba City,2020-10-16 15:06:23-07:00,2020-10-15 18:43:14-07:00,1602819900,,1602882360,1602882360
1118847,1602810328,PG&E is assessing the cause at the outage location.,1602822600,PG&E is investigating the cause of your outage.,1,1602816477,1,40.93394,-124.12537,McKinleyville,2020-10-15 20:43:00-07:00,2020-10-15 18:43:14-07:00,1602822600,,1602817620,1602817620
1118848,1602810528,PG&E is assessing the cause at the outage location.,1602820800,PG&E is investigating the cause of your outage.,1,1602813408,0,36.69161,-121.6445,Salinas,2020-10-15 20:06:20-07:00,2020-10-15 18:43:14-07:00,1602820800,,1602816060,1602816060
1118849,1602810803,PG&E is assessing the cause at the outage location.,1602825300,PG&E is investigating the cause of your outage.,1,1602812827,1,39.24987,-123.77994,Little River,2020-10-15 19:05:20-07:00,2020-10-15 18:43:14-07:00,1602825300,,1602813540,1602813540
1118850,1602810817,PG&E has assigned a crew to assess the outage.,1602820800,Unknown - PG&E will be assessing the cause.,1,1602815623,0,37.96853,-121.29635,Stockton,2020-10-15 20:06:20-07:00,2020-10-15 18:43:14-07:00,1602820800,,,
